product_id,store_code,store_name,product_name,sku,niche_term,product_category,regular_price,sale_price,discount_amount,discount_percentage
7623,"VIC","Victus","Polera Australian Open - Negra","TND2CNTL","Tenis","Adultos","180.00","129.99","50.01","27.78"
7624,"VIC","Victus","Polera Australian Open - Azul Marino","TND2CAZMTS","Tenis","Adultos","180.00","129.99","50.01","27.78"
7624,"VIC","Victus","Polera Australian Open - Azul Marino","TND2CAZMTXL","Tenis","Adultos","180.00","129.99","50.01","27.78"
7624,"VIC","Victus","Polera Australian Open - Azul Marino","TND2CAZMTL","Tenis","Adultos","180.00","129.99","50.01","27.78"
7641,"VIC","Victus","Polera Australian Open - Azul","TND2CAZTM","Tenis","Adultos","180.00","129.99","50.01","27.78"
7641,"VIC","Victus","Polera Australian Open - Azul","TND2CAZTL","Tenis","Adultos","180.00","129.99","50.01","27.78"
7650,"VIC","Victus","Polera Vamos Rafa - Negra","TND3CNTM","Tenis","Adultos","190.00","139.99","50.01","26.32"
7650,"VIC","Victus","Polera Vamos Rafa - Negra","TND3CNTXL","Tenis","Adultos","190.00","139.99","50.01","26.32"
7650,"VIC","Victus","Polera Vamos Rafa - Negra","TND3CNTS","Tenis","Adultos","190.00","139.99","50.01","26.32"
7659,"VIC","Victus","Polera Vamos Rafa - Roja","TND3CRTXL","Tenis","Adultos","190.00","139.99","50.01","26.32"
7659,"VIC","Victus","Polera Vamos Rafa - Roja","TND3CRTL","Tenis","Adultos","190.00","139.99","50.01","26.32"
7668,"VIC","Victus","Polera Vamos Rafa - Blanca","TND3CBTM","Tenis","Adultos","190.00","139.99","50.01","26.32"
7677,"VIC","Victus","Polera Rafa Nadal - Blanca","TND4CBTL","Tenis","Adultos","200.00","149.99","50.01","25.01"
7677,"VIC","Victus","Polera Rafa Nadal - Blanca","TND4CBTM","Tenis","Adultos","200.00","149.99","50.01","25.01"
7677,"VIC","Victus","Polera Rafa Nadal - Blanca","TND4CBT2XL","Tenis","Adultos","200.00","149.99","50.01","25.01"
7686,"VIC","Victus","Polera Rafa Nadal - Negra","TND4CNTL","Tenis","Adultos","200.00","149.99","50.01","25.01"
7686,"VIC","Victus","Polera Rafa Nadal - Negra","TND4CNTXL","Tenis","Adultos","200.00","149.99","50.01","25.01"
7686,"VIC","Victus","Polera Rafa Nadal - Negra","TND4CNTM","Tenis","Adultos","200.00","149.99","50.01","25.01"
7686,"VIC","Victus","Polera Rafa Nadal - Negra","TND4CNTXS","Tenis","Adultos","200.00","149.99","50.01","25.01"
7695,"VIC","Victus","Polera Rafa Nadal - Azul","TND4CAZTL","Tenis","Adultos","200.00","149.99","50.01","25.01"
7695,"VIC","Victus","Polera Rafa Nadal - Azul","TND4CAZTM","Tenis","Adultos","200.00","149.99","50.01","25.01"
7695,"VIC","Victus","Polera Rafa Nadal - Azul","TND4CAZTXS","Tenis","Adultos","200.00","149.99","50.01","25.01"
7704,"VIC","Victus","Polera Novak - Negra","TND5CNTL","Tenis","Adultos","190.00","145.00","45.00","23.68"
7713,"VIC","Victus","Polera Novak - Verde","TND5CVTL","Tenis","Adultos","190.00","145.00","45.00","23.68"
7713,"VIC","Victus","Polera Novak - Verde","TND5CVTM","Tenis","Adultos","190.00","145.00","45.00","23.68"
7722,"VIC","Victus","Polera Novak - Blanca","TND5CBTS","Tenis","Adultos","190.00","145.00","45.00","23.68"
7722,"VIC","Victus","Polera Novak - Blanca","TND5CBTXL","Tenis","Adultos","190.00","145.00","45.00","23.68"
7722,"VIC","Victus","Polera Novak - Blanca","TND5CBTL","Tenis","Adultos","190.00","145.00","45.00","23.68"
7749,"VIC","Victus","Polera Nole - Negra","TND6CNTXL","Tenis","Adultos","180.00","127.00","53.00","29.44"
7749,"VIC","Victus","Polera Nole - Negra","TND6CNTM","Tenis","Adultos","180.00","127.00","53.00","29.44"
7842,"VIC","Victus","Polera Rafa Nadal - Niño","TND4CNT14","Tenis","Niños","170.00","129.99","40.01","23.54"
7842,"VIC","Victus","Polera Rafa Nadal - Niño","TND4CBT12","Tenis","Niños","170.00","129.99","40.01","23.54"
7862,"VIC","Victus","Polera Novak - Niño","TND5CNT14","Tenis","Niños","170.00","129.99","40.01","23.54"
7862,"VIC","Victus","Polera Novak - Niño","TND5CPT14","Tenis","Niños","170.00","129.99","40.01","23.54"
7862,"VIC","Victus","Polera Novak - Niño","TND5CBT10","Tenis","Niños","170.00","129.99","40.01","23.54"
7862,"VIC","Victus","Polera Novak - Niño","TND5CBT12","Tenis","Niños","170.00","129.99","40.01","23.54"
8085,"VIC","Victus","Gorra Camionera Rafael Nadal","VTS-TN-G1-D2-CNN","Tenis","Adultos","90.00","59.99","30.01","33.34"
8104,"VIC","Victus","Gorra Camionera Rafael Nadal - Niño","TNG2D2CNN","Tenis","Caps","90.00","59.99","30.01","33.34"
8104,"VIC","Victus","Gorra Camionera Rafael Nadal - Niño","TNG2D2CBB","Tenis","Caps","90.00","59.99","30.01","33.34"
8109,"VIC","Victus","Gorra Camionera Djokovic - Niño","TNG2D3CNB","Tenis","Caps","90.00","59.99","30.01","33.34"
8109,"VIC","Victus","Gorra Camionera Djokovic - Niño","TNG2D3CBB","Tenis","Caps","90.00","59.99","30.01","33.34"
8116,"VIC","Victus","Gorra Camionera AO - Blanca","TNG1D1CBB","Tenis","Adultos","100.00","69.99","30.01","30.01"
8118,"VIC","Victus","Gorra Camionera AO - Azul Marino","TNG1D1CAZM","Tenis","Adultos","100.00","69.99","30.01","30.01"
8120,"VIC","Victus","Gorra Camionera AO - Negra","TNG1D1CNN","Tenis","Adultos","100.00","69.99","30.01","30.01"
8122,"VIC","Victus","Gorra Camionera Rafael Nadal - Roja","TNG1D2CR","Tenis","Adultos","100.00","69.99","30.01","30.01"
8124,"VIC","Victus","Gorra Camionera Rafael Nadal - Negra","TNG1D2CNN","Tenis","Adultos","100.00","69.99","30.01","30.01"
8126,"VIC","Victus","Gorra Camionera Rafael Nadal - Negra con Blanco","TNG1D2CNB","Tenis","Adultos","100.00","69.99","30.01","30.01"
8128,"VIC","Victus","Gorra Camionera Rafael Nadal - Blanca","TNG1D2CBB","Tenis","Adultos","100.00","69.99","30.01","30.01"
8130,"VIC","Victus","Gorra Camionera Djokovic - Negra con Blanco","TNG1D3CNB","Tenis","Adultos","100.00","69.99","30.01","30.01"
8132,"VIC","Victus","Gorra Camionera Djokovic - Azul Marino","TNG1D3CAZM","Tenis","Adultos","100.00","69.99","30.01","30.01"
8134,"VIC","Victus","Gorra Camionera Djokovic - Negra","TNG1D3CNN","Tenis","Adultos","100.00","69.99","30.01","30.01"
8137,"VIC","Victus","Gorra Camionera Djokovic - Blanca","TNG1D3CBB","Tenis","Adultos","100.00","69.99","30.01","30.01"
8452,"VIC","Victus","Polera Checo Pérez","VTS-F1-D2-CAZM-TM","Formula 1","Adultos","180.00","129.99","50.01","27.78"
8452,"VIC","Victus","Polera Checo Pérez","VTS-F1-D2-CAZM-TL","Formula 1","Adultos","180.00","129.99","50.01","27.78"
8452,"VIC","Victus","Polera Checo Pérez","VTS-F1-D2-CN-TM","Formula 1","Adultos","180.00","129.99","50.01","27.78"
8452,"VIC","Victus","Polera Checo Pérez","VTS-F1-D2-CN-TXL","Formula 1","Adultos","180.00","129.99","50.01","27.78"
8500,"VIC","Victus","Polera Lewis Hamilton","VTS-F1-D4-CB-TM","Formula 1","Adultos","170.00","145.00","25.00","14.71"
8500,"VIC","Victus","Polera Lewis Hamilton","VTS-F1-D4-CB-TL","Formula 1","Adultos","170.00","145.00","25.00","14.71"
8524,"VIC","Victus","Polera Scuderia Alpha Tauri","VTS-F1-D5-CB-TXL","Formula 1","Adultos","160.00","115.00","45.00","28.13"
8573,"VIC","Victus","Polera MAX 33 - Mujer","F1D1CRSTMXL","Formula 1","Women","190.00","147.00","43.00","22.63"
8573,"VIC","Victus","Polera MAX 33 - Mujer","F1D1CRSTMM","Formula 1","Women","190.00","147.00","43.00","22.63"
8614,"VIC","Victus","Polera Hamilton - Mujer","F1D3CRSTMS","Formula 1","Mercedes-AMG","180.00","135.00","45.00","25.00"
8616,"VIC","Victus","Polera Lewis Hamilton - Mujer","F1D4CRSTML","Formula 1","Mercedes-AMG","170.00","145.00","25.00","14.71"
8616,"VIC","Victus","Polera Lewis Hamilton - Mujer","F1D4CNTMM","Formula 1","Mercedes-AMG","170.00","145.00","25.00","14.71"
8616,"VIC","Victus","Polera Lewis Hamilton - Mujer","F1D4CNTML","Formula 1","Mercedes-AMG","170.00","145.00","25.00","14.71"
8658,"VIC","Victus","Polera McLaren F1 Team - Mujer","F1D6CNTMXS","Formula 1","McLaren F1 Team","160.00","115.00","45.00","28.13"
8705,"VIC","Victus","Polera MAX 33 - Niño","F1D1CNT8","Formula 1","Niños","160.00","129.99","30.01","18.76"
8707,"VIC","Victus","Polera Checo Pérez - Niño","F1D2CNT12","Formula 1","Niños","150.00","109.99","40.01","26.67"
8707,"VIC","Victus","Polera Checo Pérez - Niño","F1D2CNT8","Formula 1","Niños","150.00","109.99","40.01","26.67"
8788,"VIC","Victus","Polera McLaren F1 Team - Niño","F1D6CBT14","Formula 1","McLaren F1 Team","130.00","99.99","30.01","23.08"
8830,"VIC","Victus","Polera MAX 33 - Blanca","F1D1CBTL","Formula 1","Adultos","190.00","147.00","43.00","22.63"
8849,"VIC","Victus","Polera MAX 33 - Azul Marino","F1D1CAZMTM","Formula 1","Adultos","190.00","147.00","43.00","22.63"
8849,"VIC","Victus","Polera MAX 33 - Azul Marino","F1D1CAZMTXL","Formula 1","Adultos","190.00","147.00","43.00","22.63"
8849,"VIC","Victus","Polera MAX 33 - Azul Marino","F1D1CAZMTL","Formula 1","Adultos","190.00","147.00","43.00","22.63"
8849,"VIC","Victus","Polera MAX 33 - Azul Marino","F1D1CAZMT2XL","Formula 1","Adultos","190.00","147.00","43.00","22.63"
8859,"VIC","Victus","Polera Checo Pérez - Azul Marino","F1D2CAZMT2XL","Formula 1","Adultos","180.00","129.99","50.01","27.78"
8859,"VIC","Victus","Polera Checo Pérez - Azul Marino","F1D2CAZMT3XL","Formula 1","Adultos","180.00","129.99","50.01","27.78"
8859,"VIC","Victus","Polera Checo Pérez - Azul Marino","F1D2CAZMTL","Formula 1","Adultos","180.00","129.99","50.01","27.78"
8859,"VIC","Victus","Polera Checo Pérez - Azul Marino","F1D2CAZMTM","Formula 1","Adultos","180.00","129.99","50.01","27.78"
8860,"VIC","Victus","Polera Checo Pérez - Blanca","F1D2CBTM","Formula 1","Adultos","180.00","129.99","50.01","27.78"
8860,"VIC","Victus","Polera Checo Pérez - Blanca","F1D2CBTL","Formula 1","Adultos","180.00","129.99","50.01","27.78"
8860,"VIC","Victus","Polera Checo Pérez - Blanca","F1D2CBTS","Formula 1","Adultos","180.00","129.99","50.01","27.78"
8861,"VIC","Victus","Polera Checo Pérez - Negra","F1D2CNT2XL","Formula 1","Adultos","180.00","129.99","50.01","27.78"
8861,"VIC","Victus","Polera Checo Pérez - Negra","F1D2CNT3XL","Formula 1","Adultos","180.00","129.99","50.01","27.78"
8861,"VIC","Victus","Polera Checo Pérez - Negra","F1D2CNTXS","Formula 1","Adultos","180.00","129.99","50.01","27.78"
8861,"VIC","Victus","Polera Checo Pérez - Negra","F1D2CNTL","Formula 1","Adultos","180.00","129.99","50.01","27.78"
8861,"VIC","Victus","Polera Checo Pérez - Negra","F1D2CNTS","Formula 1","Adultos","180.00","129.99","50.01","27.78"
8861,"VIC","Victus","Polera Checo Pérez - Negra","F1D2CNTXL","Formula 1","Adultos","180.00","129.99","50.01","27.78"
8861,"VIC","Victus","Polera Checo Pérez - Negra","F1D2CNTM","Formula 1","Adultos","180.00","129.99","50.01","27.78"
8888,"VIC","Victus","Polera Hamilton - Negra","F1D3CNT2XL","Formula 1","Adultos","180.00","135.00","45.00","25.00"
8888,"VIC","Victus","Polera Hamilton - Negra","F1D3CNTXL","Formula 1","Adultos","180.00","135.00","45.00","25.00"
8888,"VIC","Victus","Polera Hamilton - Negra","F1D3CNTM","Formula 1","Adultos","180.00","135.00","45.00","25.00"
8888,"VIC","Victus","Polera Hamilton - Negra","F1D3CNTL","Formula 1","Adultos","180.00","135.00","45.00","25.00"
8890,"VIC","Victus","Polera Hamilton - Blanca","F1D3CBTM","Formula 1","Adultos","180.00","135.00","45.00","25.00"
8918,"VIC","Victus","Polera Lewis Hamilton - Ploma","F1D4CPTM","Formula 1","Adultos","170.00","145.00","25.00","14.71"
8918,"VIC","Victus","Polera Lewis Hamilton - Ploma","F1D4CPTL","Formula 1","Adultos","170.00","145.00","25.00","14.71"
8919,"VIC","Victus","Polera Lewis Hamilton - Negra","F1D4CNT3XL","Formula 1","Adultos","170.00","145.00","25.00","14.71"
8919,"VIC","Victus","Polera Lewis Hamilton - Negra","F1D4CNTM","Formula 1","Adultos","170.00","145.00","25.00","14.71"
8919,"VIC","Victus","Polera Lewis Hamilton - Negra","F1D4CNTXL","Formula 1","Adultos","170.00","145.00","25.00","14.71"
8919,"VIC","Victus","Polera Lewis Hamilton - Negra","F1D4CNTL","Formula 1","Adultos","170.00","145.00","25.00","14.71"
8947,"VIC","Victus","Polera Scuderia Alpha Tauri - Azul Marino","F1D5CAZMTL","Formula 1","Adultos","160.00","115.00","45.00","28.13"
8947,"VIC","Victus","Polera Scuderia Alpha Tauri - Azul Marino","F1D5CAZMTXL","Formula 1","Adultos","160.00","115.00","45.00","28.13"
8947,"VIC","Victus","Polera Scuderia Alpha Tauri - Azul Marino","F1D5CAZMTM","Formula 1","Adultos","160.00","115.00","45.00","28.13"
8948,"VIC","Victus","Polera Scuderia Alpha Tauri - Negra","F1D5CNT2XL","Formula 1","Adultos","160.00","115.00","45.00","28.13"
8948,"VIC","Victus","Polera Scuderia Alpha Tauri - Negra","F1D5CNTL","Formula 1","Adultos","160.00","115.00","45.00","28.13"
8949,"VIC","Victus","Polera Scuderia Alpha Tauri - Blanca","F1D5CBTM","Formula 1","Adultos","160.00","115.00","45.00","28.13"
8976,"VIC","Victus","Polera McLaren F1 Team - Blanca","F1D6CBTL","Formula 1","Adultos","160.00","115.00","45.00","28.13"
8977,"VIC","Victus","Polera McLaren F1 Team - Azul","F1D6CAZTL","Formula 1","Adultos","160.00","115.00","45.00","28.13"
8977,"VIC","Victus","Polera McLaren F1 Team - Azul","F1D6CAZTXL","Formula 1","Adultos","160.00","115.00","45.00","28.13"
8977,"VIC","Victus","Polera McLaren F1 Team - Azul","F1D6CAZTS","Formula 1","Adultos","160.00","115.00","45.00","28.13"
8978,"VIC","Victus","Polera McLaren F1 Team - Negra","F1D6CNT2XL","Formula 1","Adultos","160.00","115.00","45.00","28.13"
8978,"VIC","Victus","Polera McLaren F1 Team - Negra","F1D6CNTL","Formula 1","Adultos","160.00","115.00","45.00","28.13"
8978,"VIC","Victus","Polera McLaren F1 Team - Negra","F1D6CNTM","Formula 1","Adultos","160.00","115.00","45.00","28.13"
8978,"VIC","Victus","Polera McLaren F1 Team - Negra","F1D6CNTS","Formula 1","Adultos","160.00","115.00","45.00","28.13"
8978,"VIC","Victus","Polera McLaren F1 Team - Negra","F1D6CNT3XL","Formula 1","Adultos","160.00","115.00","45.00","28.13"
9103,"VIC","Victus","Polera RAFA 21 - Azul Marino","TND7CAZMTL","Tenis","Adultos","190.00","145.00","45.00","23.68"
9113,"VIC","Victus","Polera RAFA 21 - Negra","TND7CNTS","Tenis","Adultos","190.00","145.00","45.00","23.68"
9113,"VIC","Victus","Polera RAFA 21 - Negra","TND7CNTL","Tenis","Adultos","190.00","145.00","45.00","23.68"
9136,"VIC","Victus","Polera RAFA 21 - Mujer","TND7CBTML","Tenis","Women","190.00","145.00","45.00","23.68"
9165,"RBN","Rabbona","Polera Casual Barcelona","V1-BCN-D1-CAZ-TL","Tenis","Niños","200.00","158.00","42.00","21.00"
9165,"RBN","Rabbona","Polera Casual Barcelona","V1-BCN-D1-CAZ-TM","Tenis","Niños","200.00","158.00","42.00","21.00"
9165,"VIC","Victus","Polera RAFA 21 - Niño","TND7CNT14","Tenis","Niños","150.00","129.99","20.01","13.34"
9165,"VIC","Victus","Polera RAFA 21 - Niño","TND7CBT10","Tenis","Niños","150.00","129.99","20.01","13.34"
9165,"VIC","Victus","Polera RAFA 21 - Niño","TND7CPT12","Tenis","Niños","150.00","129.99","20.01","13.34"
9327,"VIC","Victus","Gorra Camionera Checo Perez 11","VTS-F1-G1-D2-CNN","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9334,"VIC","Victus","Gorra Camionera Hamilton 44","VTS-F1-G1-D3-CNN","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9340,"VIC","Victus","Gorra Camionera Alpha Tauri","VTS-F1-G1-D4-CBB","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9347,"VIC","Victus","Gorra Camionera McLaren","VTS-F1-G1-D5-CNB","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9354,"VIC","Victus","Gorra Camionera Verstappen 1","VTS-F1-G1-D6-CAZM","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9367,"VIC","Victus","Gorra Camionera Checo Perez 11 - Niño","F1G2D2CNB","Formula 1","Caps","90.00","59.99","30.01","33.34"
9391,"VIC","Victus","Gorra Camionera Verstappen 1 - Niño","F1G2D6CNB","Formula 1","Caps","90.00","59.99","30.01","33.34"
9399,"VIC","Victus","Gorra Camionera Verstappen 33 - Negra","F1G1D1CNN","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9401,"VIC","Victus","Gorra Camionera Verstappen 33 - Blanca","F1G1D1CBB","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9403,"VIC","Victus","Gorra Camionera Verstappen 33 - Azul Marino","F1G1D1CAZM","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9405,"VIC","Victus","Gorra Camionera Checo Perez 11 - Negra con Blanco","F1G1D2CNB","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9408,"VIC","Victus","Gorra Camionera Checo Perez 11 - Azul Marino","F1G1D2CAZM","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9410,"VIC","Victus","Gorra Camionera Checo Perez 11 - Blanca","F1G1D2CBB","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9412,"VIC","Victus","Gorra Camionera Checo Perez 11 - Negra","F1G1D2CNN","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9414,"VIC","Victus","Gorra Camionera Hamilton 44 - Negra con Blanco","F1G1D3CNB","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9415,"VIC","Victus","Gorra Camionera Hamilton 44 - Blanca","F1G1D3CBB","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9417,"VIC","Victus","Gorra Camionera Hamilton 44 - Negra","F1G1D3CNN","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9420,"VIC","Victus","Gorra Camionera Alpha Tauri - Negra","F1G1D4CNN","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9424,"VIC","Victus","Gorra Camionera Alpha Tauri - Blanca","F1G1D4CBB","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9426,"VIC","Victus","Gorra Camionera Alpha Tauri - Azul Marino","F1G1D4CAZM","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9429,"VIC","Victus","Gorra Camionera McLaren - Azul Marino","F1G1D5CAZM","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9431,"VIC","Victus","Gorra Camionera McLaren - Negra","F1G1D5CNN","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9433,"VIC","Victus","Gorra Camionera McLaren - Blanca","F1G1D5CBB","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9440,"RBN","Rabbona","Polera Casual Barcelona - Negra con Descuento","BCND1CNTM","Formula 1","Adultos","180.00","89.99","90.01","50.01"
9440,"VIC","Victus","Gorra Camionera Verstappen 1 - Blanca","F1G1D6CBB","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9442,"VIC","Victus","Gorra Camionera Verstappen 1 - Negra","F1G1D6CNN","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9444,"VIC","Victus","Gorra Camionera Verstappen 1 - Azul Marino","F1G1D6CAZM","Formula 1","Adultos","90.00","59.99","30.01","33.34"
9458,"VIC","Victus","Polera MAX 1","VTS-F1-D7-CAZM-TM","Formula 1","Adultos","190.00","147.00","43.00","22.63"
9458,"VIC","Victus","Polera MAX 1","VTS-F1-D7-CAZM-TL","Formula 1","Adultos","190.00","147.00","43.00","22.63"
9458,"VIC","Victus","Polera MAX 1","VTS-F1-D7-CAZM-TXS","Formula 1","Adultos","190.00","147.00","43.00","22.63"
9522,"RBN","Rabbona","Polera Juve 1897 - Negra con Descuento","JUVD2CNTXS","Formula 1","Adultos","190.00","95.00","95.00","50.00"
9531,"VIC","Victus","Polera MAX 1 - Negra","F1D7CNTXL","Formula 1","Adultos","190.00","147.00","43.00","22.63"
9540,"VIC","Victus","Polera MAX 1 - Azul Marino","","Formula 1","Adultos",,,"0.00","0.00"
9540,"VIC","Victus","Polera MAX 1 - Azul Marino","","Formula 1","Adultos",,,"0.00","0.00"
9540,"VIC","Victus","Polera MAX 1 - Azul Marino","","Formula 1","Adultos",,,"0.00","0.00"
9931,"VIC","Victus","Polera Scuderia Ferrari 16","VTS-F1-D8-CN-T3XL","Formula 1","Adultos","200.00","149.99","50.01","25.01"
9931,"VIC","Victus","Polera Scuderia Ferrari 16","VTS-F1-D8-CR-TM","Formula 1","Adultos","200.00","149.99","50.01","25.01"
9931,"VIC","Victus","Polera Scuderia Ferrari 16","VTS-F1-D8-CR-T3XL","Formula 1","Adultos","200.00","149.99","50.01","25.01"
9931,"VIC","Victus","Polera Scuderia Ferrari 16","VTS-F1-D8-CN-TS","Formula 1","Adultos","200.00","149.99","50.01","25.01"
9931,"VIC","Victus","Polera Scuderia Ferrari 16","VTS-F1-D8-CN-TL","Formula 1","Adultos","200.00","149.99","50.01","25.01"
9931,"VIC","Victus","Polera Scuderia Ferrari 16","VTS-F1-D8-CN-TXL","Formula 1","Adultos","200.00","149.99","50.01","25.01"
9931,"VIC","Victus","Polera Scuderia Ferrari 16","VTS-F1-D8-CB-TXS","Formula 1","Adultos","200.00","149.99","50.01","25.01"
9957,"VIC","Victus","Polera SF","VTS-F1-D11-CB-TL","Formula 1","Adultos","180.00","127.00","53.00","29.44"
10001,"VIC","Victus","Gorra Camionera Scuderia Ferrari","VTS-F1-G1-D7-CNN","Formula 1","Adultos","100.00","69.99","30.01","30.01"
10001,"VIC","Victus","Gorra Camionera Scuderia Ferrari","VTS-F1-G1-D7-CNB","Formula 1","Adultos","100.00","69.99","30.01","30.01"
10001,"VIC","Victus","Gorra Camionera Scuderia Ferrari","VTS-F1-G1-D7-CBB","Formula 1","Adultos","100.00","69.99","30.01","30.01"
10001,"VIC","Victus","Gorra Camionera Scuderia Ferrari","VTS-F1-G1-D7-CR","Formula 1","Adultos","100.00","69.99","30.01","30.01"
10003,"VIC","Victus","Gorra Camionera Mono Ferrari","VTS-F1-G1-D8-CNN","Formula 1","Adultos","90.00","59.99","30.01","33.34"
10014,"VIC","Victus","Gorra Camionera Scuderia Ferrari - Niño","F1G2D7CBB","Formula 1","Caps","100.00","69.99","30.01","30.01"
10014,"VIC","Victus","Gorra Camionera Scuderia Ferrari - Niño","F1G2D7CNN","Formula 1","Caps","100.00","69.99","30.01","30.01"
10014,"VIC","Victus","Gorra Camionera Scuderia Ferrari - Niño","F1G2D7CNB","Formula 1","Caps","100.00","69.99","30.01","30.01"
10015,"VIC","Victus","Gorra Camionera Mono Ferrari - Niño","F1G2D8CNB","Formula 1","Caps","90.00","59.99","30.01","33.34"
10028,"VIC","Victus","Polera Scuderia Ferrari 55","VTS-F1-D9-CR-TM","Formula 1","Adultos","200.00","149.99","50.01","25.01"
10028,"VIC","Victus","Polera Scuderia Ferrari 55","VTS-F1-D9-CN-TL","Formula 1","Adultos","200.00","149.99","50.01","25.01"
10028,"VIC","Victus","Polera Scuderia Ferrari 55","VTS-F1-D9-CB-TM","Formula 1","Adultos","200.00","149.99","50.01","25.01"
10052,"VIC","Victus","Polera Scuderia Ferrari 16 - Mujer","F1D8CNTMS","Formula 1","Adultos","200.00","149.99","50.01","25.01"
10052,"VIC","Victus","Polera Scuderia Ferrari 16 - Mujer","F1D8CRSTMXL","Formula 1","Adultos","200.00","149.99","50.01","25.01"
10052,"VIC","Victus","Polera Scuderia Ferrari 16 - Mujer","F1D8CNTMXS","Formula 1","Adultos","200.00","149.99","50.01","25.01"
10075,"VIC","Victus","Polera Scuderia Ferrari 55 - Mujer","F1D9CNTML","Formula 1","Adultos","200.00","149.99","50.01","25.01"
10075,"VIC","Victus","Polera Scuderia Ferrari 55 - Mujer","F1D9CBTML","Formula 1","Adultos","200.00","149.99","50.01","25.01"
10075,"VIC","Victus","Polera Scuderia Ferrari 55 - Mujer","F1D9CBTMM","Formula 1","Adultos","200.00","149.99","50.01","25.01"
10075,"VIC","Victus","Polera Scuderia Ferrari 55 - Mujer","F1D9CNTMM","Formula 1","Adultos","200.00","149.99","50.01","25.01"
10075,"VIC","Victus","Polera Scuderia Ferrari 55 - Mujer","F1D9CNTMXS","Formula 1","Adultos","200.00","149.99","50.01","25.01"
10098,"VIC","Victus","Polera Tifosi - Mujer","F1D10CNTMM","Formula 1","Women","190.00","139.99","50.01","26.32"
10098,"VIC","Victus","Polera Tifosi - Mujer","F1D10CBTMM","Formula 1","Women","190.00","139.99","50.01","26.32"
10146,"VIC","Victus","Polera SF - Mujer","F1D11CBTMM","Formula 1","Women","180.00","127.00","53.00","29.44"
10146,"VIC","Victus","Polera SF - Mujer","F1D11CNTMM","Formula 1","Women","180.00","127.00","53.00","29.44"
10169,"VIC","Victus","Polera Scuderia Ferrari 16 - Niño","F1D8CNT12","Formula 1","Niños","160.00","135.00","25.00","15.63"
10169,"VIC","Victus","Polera Scuderia Ferrari 16 - Niño","F1D8CNT10","Formula 1","Niños","160.00","135.00","25.00","15.63"
10169,"VIC","Victus","Polera Scuderia Ferrari 16 - Niño","F1D8CNT14","Formula 1","Niños","160.00","135.00","25.00","15.63"
10169,"VIC","Victus","Polera Scuderia Ferrari 16 - Niño","F1D8CBT8","Formula 1","Niños","160.00","135.00","25.00","15.63"
10169,"VIC","Victus","Polera Scuderia Ferrari 16 - Niño","F1D8CNT8","Formula 1","Niños","160.00","135.00","25.00","15.63"
10192,"VIC","Victus","Polera Scuderia Ferrari 55 - Niño","F1D9CNT12","Formula 1","Niños","160.00","129.99","30.01","18.76"
10192,"VIC","Victus","Polera Scuderia Ferrari 55 - Niño","F1D9CNT14","Formula 1","Niños","160.00","129.99","30.01","18.76"
10236,"VIC","Victus","Polera SF - Niño","F1D11CPT8","Formula 1","Niños","130.00","105.00","25.00","19.23"
10257,"VIC","Victus","Gorra Camionera Scuderia Ferrari - Negra con Blanco","F1G1D7CNB","Formula 1","Adultos","100.00","69.99","30.01","30.01"
10259,"VIC","Victus","Gorra Camionera Scuderia Ferrari - Negra","F1G1D7CNN","Formula 1","Adultos","90.00","69.99","20.01","22.23"
10262,"VIC","Victus","Gorra Camionera Scuderia Ferrari - Roja","F1G1D7CR","Formula 1","Adultos","100.00","69.99","30.01","30.01"
10265,"VIC","Victus","Gorra Camionera Scuderia Ferrari - Blanca","F1G1D7CBB","Formula 1","Adultos","100.00","69.99","30.01","30.01"
10267,"VIC","Victus","Gorra Camionera Mono Ferrari - Blanca","F1G1D8CBB","Formula 1","Adultos","90.00","59.99","30.01","33.34"
10270,"VIC","Victus","Gorra Camionera Mono Ferrari - Negra con Blanco","F1G1D8CNB","Formula 1","Adultos","90.00","59.99","30.01","33.34"
10273,"VIC","Victus","Gorra Camionera Mono Ferrari - Roja","F1G1D8CR","Formula 1","Adultos","90.00","59.99","30.01","33.34"
