customer_key,customer_segment,monetary,frequency,recency_days,top_niche,top_channel,unique_niches_bought,cross_sell_status,service_level
160537f551434b25d501ac8685895b719b8c711ea7ada31917947caf14822257,Potential Loyalist,244.97,1,655,Juventus,Other Channels,1,Single-Niche,Low Touch
bc1b5cea2aa5e6a1c1d6a0d951fb632076d1bbdd8af7e7c916f6ac7d3c71aac8,Potential Loyalist,244.98,1,688,Real Madrid,Online Web,2,Multi-Niche,Low Touch
646bac083ac655d936ce0f3316cf7d76fb12d2fb6ecedaede5ef9918d8b9fce3,New Customers,244.98,1,508,Formula 1,Online Web,1,Single-Niche,Low Touch
66daca937c955c80c6c1c02d10865b630a213f14745ff07ee4f1046ffba42891,Champions,244.98,1,335,Formula 1,Online Web,2,Multi-Niche,Low Touch
838f149c81f6dd2b587d632a50d3624c315fa120e934f7ed52c3c10f48ec2721,Lost,244.99,1,970,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
633239786d88c6c8dffacd72e60170d1c7d5165e54b3108a516b132f248bd588,Loyal Customers,244.99,1,379,Formula 1,Manual Admin,1,Single-Niche,Low Touch
dfceaec2c7d36b7fc8cbb141f2f2392895d8d6e2b2c2403a70c908f48b5f6476,Loyal Customers,244.99,1,541,Tenis,Manual Admin,1,Single-Niche,Low Touch
029291df1598280735fbaf2a3e1b6bfa2065b01022a3c2644b446e777ef3da2b,Loyal Customers,244.99,1,572,Formula 1,Manual Admin,1,Single-Niche,Low Touch
96bd050675efcf76ba0635d0fef699bd44c49593593ca003bfb194d98c5875ca,Loyal Customers,244.99,1,961,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
7131f3ff77c3c4f06b73ce9d7610a5be6aec64c19396a6a5ed50c662cfe032af,Loyal Customers,244.99,2,860,PSG,Online Web,1,Single-Niche,Low Touch
b131a9906de2882ab627563554cf9b0aa6191b3ec056738ea0ebdd7f5ee1fbd5,Loyal Customers,244.99,1,871,Real Madrid,Other Channels,2,Multi-Niche,Low Touch
2e55b0ac5057695b009270d97f4a7bff23108f2cd53b90d5ba517f0caa9bb86e,New Customers,245.00,1,466,Harry Styles,Online Web,2,Multi-Niche,Low Touch
b249a94cb995258ed6d7736628c9477b800532e31c573d305a532eb7a5d62178,Loyal Customers,245.00,1,515,Stranger Things,Other Channels,1,Single-Niche,Low Touch
2c706632964a7b8b1ced86a47b6ea4743ca97ecd43ee92b946ea584e6e137fa7,Loyal Customers,245.00,1,550,Formula 1,Online Web,1,Single-Niche,Low Touch
afafc7d4194df4ffc5b58d5084e49d4e0973ff6340cc2eec85129d6115ab2d90,Loyal Customers,246.97,1,1126,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
f5c9a0f63eb8fedbe09bdf0ed5701c0085431ae66f3cbd20ca730eca5d439098,Potential Loyalist,246.98,1,702,Oriente Petrolero,Online Web,2,Multi-Niche,Low Touch
3188db1b19a435f9d58a4bbdf79bc7347317c6e892fdf85ceb39cdc26793e852,New Customers,246.99,1,542,Dr. Strange,Manual Admin,2,Multi-Niche,Low Touch
6a2ac83fbf596cfdfe1084392420ca2ef6a741930352632c0cad63840b876bc5,Champions,246.99,1,351,Real Madrid,Other Channels,2,Multi-Niche,Low Touch
2210a4df3a73621c8169c905ad5a98736ef37640cac48789f8eb0c8aee25d376,Lost,248.00,1,1155,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
637448cf0f61162b68a3c4383ac22cc6af433345a307396b33a45fed0b5d6ece,Lost,248.00,1,1154,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
d0d9865c8cb9af69248b2af036cdbd4eb28d5be7f7f9d2d0317827e16b7493bc,Lost,248.00,1,1154,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
efdfb16fe8202fe21e769c2dba8fb0c32a1d09c239a4e83594d2ce4291ab896f,Lost,248.00,1,1154,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
445f64843c78d37ff101e6b1220e672c408c9deca7744a1d9f0d8041a2364051,Loyal Customers,248.00,1,1153,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
eb9275e5b16328240bdf8d1077fab97f08fee3dcf0ee17034e0394c7314c1555,Loyal Customers,248.00,1,1155,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
f6dd1464087342a89967f7b0e833a7a5801d612d8dd8cfa2708b010151391780,Loyal Customers,248.00,1,1155,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
2d18e2da371cb35695db28d362ea393176145432a7a18a191f1b6b762f9855ea,Loyal Customers,248.00,1,1152,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
e7acd3f0f03a900ccbee699deeff78c5c1c06157a5d29dbb70b7952610ac9d98,Loyal Customers,248.00,1,1157,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
7014dfe0175ed171c3a30d95228d53f162f98a5f2307717811fdad33535e6eda,Loyal Customers,248.00,1,1155,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
cc725ed168e838b12a1c0ff5897ae930ad8a44a8e136265daa6508d9f99896ab,Loyal Customers,248.00,1,1154,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
fdea19bb5fbb26b71c17cfd870fc78f1e15a10f064700c5db83bc73673aeff81,Loyal Customers,249.95,1,1208,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
9c6f38b9f9a111a6fdd71ec994d46d9149572886b52c8c386c940f2a62a4ef42,Loyal Customers,249.96,3,902,Other Trends,Online Web,2,Multi-Niche,Low Touch
6406914e5fc43f61485e606dd26c3f6c1185653183201f57955f23eab47b55f6,Champions,249.96,2,575,Formula 1,Online Web,1,Single-Niche,Low Touch
2eeacc1b972320353862a82cf6f3c38dab19523380b5e6066b94bd165720e87b,Loyal Customers,249.96,1,724,Manchester United,Online Web,4,Multi-Niche,Low Touch
d8d0dbf014ce7c139020e218ad5d49faf265220e4dbad169d009a9c4a8f59818,New Customers,249.97,1,596,Boca Juniors,Point of Sale,2,Multi-Niche,Low Touch
14452ad8ab8a6b6fb8adf9e99b4852e9d6ddc907566fecc2cd1cb2b299b602a2,New Customers,249.97,1,624,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
f70e49dc739a2d483b92dec50c1dc067aedfefe9901bfd89a48ea483a0f4b185,Champions,249.97,2,521,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
6b0990229fc8c9721cf0b4e3bd58913478cb7cfc68f4d4c2ad96c77e58179d99,Loyal Customers,249.97,2,1178,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
3e0a99ac9fa07a3ebef31e2acf04bf511e7c80346bdec22f9a90b239424a5ff8,Loyal Customers,249.97,1,703,Bolivia,Online Web,3,Multi-Niche,Low Touch
a436d3f4da967f0c447f0bdc7a3b8cd92f5a0d565bb3de1a53b4cd27f35b6c38,Lost,249.98,1,887,Juventus,Manual Admin,1,Single-Niche,Low Touch
e1c48eda61bfdb365176f23be62340b73842afc9c4951a06d3ddff1a6a5732bc,Champions,249.98,2,637,Apparel,Manual Admin,2,Multi-Niche,Low Touch
18e515435a286637814c42575d2e84854eff42d43c1fbcbc31eebee05d3cf5d8,New Customers,249.98,1,627,Élite,Other Channels,1,Single-Niche,Low Touch
7cfd49d84fcafd158182efe7545f1282fa6f1c009f222508327e4cdb55a29e14,Champions,249.98,2,454,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
a2949acd0e2ce89e24a18ca403950020c91e7e01bfbb4f8186ecb5900033ebea,Loyal Customers,249.98,1,574,Real Madrid,Manual Admin,2,Multi-Niche,Low Touch
d1bf30b25c81f3c3f3dc1ebed605e66108c98d2583463fcd0a36dde77ac04c97,Champions,249.98,1,535,Formula 1,Online Web,1,Single-Niche,Low Touch
ac19a7bbed2b7d59291c37cbdb6d125620d35a291d465639d5d8f853de580755,Champions,249.98,1,357,Boca Juniors,Online Web,2,Multi-Niche,Low Touch
f0f80301860a2f7e15fe0dcc6478e8dc976e2f27a4440c1b10b92449e1d15688,Loyal Customers,249.98,2,892,Juventus,Online Web,2,Multi-Niche,Low Touch
fa7afdc442b4b2bb0fc603811d05c83b34d32c8010a63e15fb4b1d9b7367d6d6,New Customers,249.99,1,579,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
a0fd531031a416e59bf425d2647cfacfdce9d487ce373156564e93b6ce9faefb,New Customers,249.99,1,577,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
e960550f97b0e867c91435046b88581a6392f6be6b3f1bf3afc9077023599fc8,New Customers,249.99,1,576,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
1d9212e0c9612f7507a30f84f00f7a7045636eda2d8d81b6b034f1489d1a712c,New Customers,249.99,1,581,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
804726adb6be11eebc004ecae80eab7b765da534ffdd86dd06eaf33dedb3b5af,New Customers,249.99,1,575,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
ff63c146d1fa4b5026592de3a460b1763227219a49fc4d429da106fd53b616e2,New Customers,249.99,1,579,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
af717ad3d893c8559b1966789eae137ce43749f980c03b427033ab89d79f2762,New Customers,249.99,1,524,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
bbcfb06c705b634de174c532d6b239bb3c0b46750ac99756aaaabef0021f6799,Loyal Customers,249.99,1,548,Formula 1,Online Web,1,Single-Niche,Low Touch
e004f4ef058d155369f3dfa03b694bcc5c256d723ea3e1bf80963fddc7ee9942,Loyal Customers,249.99,1,578,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
b05203d40fc48a00506cb1387cf4369892d244a1af1e5239c01e9414ed8b4191,Champions,249.99,1,583,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
f8743e8267f2ae193837fffb828f08425c037ca830e21ecc1ee6496a0132285c,Champions,249.99,1,579,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
a40bda1596d37cf90f71e5fd964af3b3143942b7d1de6e36bc34aefffeb83626,Champions,250.00,2,457,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
66216e0feb34a68112b4c8a9036480d14e39b4b32b1126a9a936819f9a72599b,Loyal Customers,250.00,1,326,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
f7ff84ff8b632779da8e8d068a926421bbd09eccad820ce00929747a7cfcb914,Loyal Customers,250.00,1,895,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
4d4253c6f89c10386afc03ad03de0de2126e3d06eec0bd200442f6fc195cd7bb,Champions,253.00,2,627,Oriente Petrolero,Manual Admin,2,Multi-Niche,Low Touch
e18b4ea52fc0c8a99285e3d6fa7557b521ad4fb1ee7e46a1d75edff73d164459,Loyal Customers,253.96,3,762,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
39de2d6490e85fe0420fe51b9c58671434a7507af98b4eeed114f305237b8d95,Loyal Customers,254.98,1,655,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
32eb05e4e9dbcccc64f3016b4a21329851e2f9ad3366a50a84ca5a162fdf3069,Loyal Customers,254.98,1,654,Oriente Petrolero,Manual Admin,2,Multi-Niche,Low Touch
fcea83876b26427fd59669088c921ea325bdb659f54a4ffa7a2045c4b389aa7d,Loyal Customers,254.99,1,595,Real Madrid,Online Web,2,Multi-Niche,Low Touch
0252e45ab9c098c401329fbbea98cdb098f6fd9f44a4030a718c40facc1dfa2c,Loyal Customers,254.99,1,964,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
572fb3fd2f628460b906a7be0c3e8b4b9710ba274a7a5d12d8fcbcb2ae823105,Loyal Customers,255.00,2,1257,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
b5140bacac53c6fad2f9cd11aa25cf19141e66fb6b9de741bc1c5d1cf02ccefa,Champions,256.99,2,427,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
1db7c0af6b88da1379c325634e132cc0bf6fa8c61ba580291b7b09bcba528638,Loyal Customers,256.99,1,747,Real Madrid,Manual Admin,2,Multi-Niche,Low Touch
ff305ba2e53fd470ef3af80b3e360fc8d157c9ba753d26d10141e71a27926f05,Champions,256.99,1,605,Oriente Petrolero,Point of Sale,2,Multi-Niche,Low Touch
b8608c9af56df45bd1b1ca02d505d10bb836d4922f3c817bcb5beb75536682b1,Loyal Customers,257.48,1,464,Oriente Petrolero,Online Web,2,Multi-Niche,Low Touch
b33a9a5e938bcd4b0c9ee407b1bdee637c74b2a80a114e24fc6dc58d9db0684d,New Customers,259.96,1,596,Tenis,Manual Admin,2,Multi-Niche,Low Touch
d511ffeb6e5d3594b3b7a78c4c3c01de3f6a937975dffea6e9ce0db921a0f363,Loyal Customers,259.96,2,765,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
87b9d25372446e3bd2708dbae19c94634eb1cd2affce34922560d369ccaa3a7e,Potential Loyalist,259.96,1,713,Real Madrid,Manual Admin,4,Multi-Niche,Low Touch
d2b786549d3dd1dd11f028fae87b74a89fdaf2b3e8e2107220379a63da4af1f3,Champions,259.96,2,461,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
b5a2419dc3d88858a38fca1cb21fb7178167327653736d3e6637835b6ee94d7c,Loyal Customers,259.96,1,1190,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
926205325a0a859786b9ea71387c9daa2162b526a3c854cdbe430c3410e56044,Potential Loyalist,259.97,1,704,Apparel,Point of Sale,2,Multi-Niche,Low Touch
08eff4a02d26386584479f61044128099258d4e9d926bc6ba819aaa87952ebf6,Potential Loyalist,259.97,1,664,Formula 1,Manual Admin,1,Single-Niche,Low Touch
a0b83c15aefedc8d04d076913123c1eefec2095eb5090e608142d6a234511edd,Lost,259.98,1,1105,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
7c703094fe67e74d0e369a8ba0dd8acb3a2aa20e2f7d362821cfbf03e58600a1,Potential Loyalist,259.98,1,796,Oriente Petrolero,Manual Admin,2,Multi-Niche,Low Touch
9c3f3e8eac2d15bf448d091c43567b38f1e19c063bdbb0d69f2d1a29161146be,Lost,259.98,1,1315,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
6db1f9f4522951e7ddc635f7f39c4ef8858cff81f87c32940b9aa515cf73f1fc,Potential Loyalist,259.98,1,708,Italia,Other Channels,1,Single-Niche,Low Touch
a56202c4f300caed850655f401c05636ebd54048ba8bda650539b863801732f0,Potential Loyalist,259.98,1,685,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
ed2f0bcbb513582f297915fa133f3ba64a12bd5b53d453f4f92e04ceb709fdb8,Lost,259.98,1,1309,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
35226e2a628146557a4d524046ead051877931014d08a608bfcbaf7b1d998f20,Loyal Customers,259.98,1,785,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
29f16790ffe885e9600d0be214e3345ec95a5000f5085cfe82b6b4f6ae4b6608,Loyal Customers,259.98,1,493,Breaking Bad Universe,Online Web,1,Single-Niche,Low Touch
2eda2e54e474a0177df35679ce39d5011bd8081c4adcbc9538b612e7a90beea7,Loyal Customers,259.98,1,396,Oriente Petrolero,Online Web,3,Multi-Niche,Low Touch
e22704cb8f9e92089a01ae3dd782e623de255cea2418f3baab3d28649520659c,Champions,259.98,2,513,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
8d92b1d8254ce869b4b7ce419c3fcd5fd71e2f8b34be4d03ab1f510176970248,Champions,259.98,2,467,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
82fe4b5de8b33ae7461cacf1d64130d83a9b627d917925819c438695deb3ba25,Loyal Customers,259.98,1,495,Barcelona,Online Web,2,Multi-Niche,Low Touch
33b9e25c893b09314b685d146d3f775e3d63ca48cca685f8917672613cb91d43,Champions,259.98,2,606,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
f3b01667fd9c2562b4f102fe56d86cfc158bb97fbbc8bd466a8f507dfc8f188b,Loyal Customers,259.98,2,662,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
121e38f156e1b114489044bc61044537a1507fb2f517ddc7c472d8b15b020d25,Champions,259.98,1,643,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
dc0c4d3eabf0fc5f132bcd80f5ffa2faf75d6f9589d71c5e69eaaf5cdf48bcf5,Loyal Customers,259.98,1,961,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
883fedbc114c5e6cfab698b19a66518e8c2d961fd911388064f5487e56ee9326,Champions,259.98,1,457,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
15869cd9e983c5a33937f359b2c8acef59825483053f26a208d178529acad9de,Loyal Customers,259.98,2,848,PSG,Other Channels,1,Single-Niche,Low Touch
7ca1407783f18d2732fff5b02214853354bac4b2fd6d92a54773510dd47d621b,Loyal Customers,259.98,1,950,Juventus,Manual Admin,1,Single-Niche,Low Touch
0e10f66585e13ec02498d8f8a27cfb1da7dc53b9e0f68f553e76c93c58558822,New Customers,259.99,1,576,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
f7f505786b7a693b1b23f01362dfc3c92603f23ab95e1ef7f716534efef66b49,New Customers,259.99,1,551,Real Madrid,Online Web,1,Single-Niche,Low Touch
704864fd527e8284a1ae73ad4ff1fcfa6352ef56c06c8a743a6e54b6678de39f,Loyal Customers,259.99,1,580,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
00f459086ab8c40f2b33393c91409b728d4c9a85a18e3772faf30e0be320c301,Loyal Customers,259.99,1,547,Formula 1,Other Channels,1,Single-Niche,Low Touch
1bb322d0b50fb55ae0c14ad0519683436d475b95e9c37a2ffbd6d7b4ba2f3d10,Loyal Customers,259.99,2,658,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
11326a4540f0f92e211d7366a23a73470c6ade6f9aa6f055db65726eed2c2512,Champions,259.99,1,549,Formula 1,Online Web,1,Single-Niche,Low Touch
b26a449533f1b455295dd5d586b656c4dc7efa5bc5bf8a52ad697f63c9cb0495,Loyal Customers,260.00,1,656,Formula 1,Online Web,1,Single-Niche,Low Touch
ee2bb054b99a2e716deaa13f4699f5cfa565b9f15f5460792139b3a78ed984f8,New Customers,264.97,1,604,Liverpool,Manual Admin,1,Single-Niche,Low Touch
f22a8bc8503428f9957ea7a70264503513f449e2facbf74978ba1b00c81bfbb6,Loyal Customers,264.98,2,1201,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
f03175d9f12182988339be230aa6228174ae243a59217b533d2686d76150118a,Loyal Customers,264.98,1,740,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
a68d75014745043302cb90f1916315ab625d0f81a725022ec4a79134df1d3ee4,New Customers,264.99,1,497,River Plate,Manual Admin,2,Multi-Niche,Low Touch
48736430b0b41d63b4d6acfc3cefda425caf3341edaf3dc54274f7a23a412b08,Loyal Customers,264.99,1,873,EDM,Online Web,1,Single-Niche,Low Touch
6e0a39fed9e90229a93486f94da339d2dfa468c1da2abf8d793363cdd5377081,Champions,264.99,3,291,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
c46201bc5906d2aee4911ae84735d103845efcf9ab146676763abcf79b321853,Champions,264.99,2,594,Formula 1,Online Web,1,Single-Niche,Low Touch
9800e79fc94719b3a2bb62ef7763e0d8e6bdf38a07d5d3351932c4c735d39aff,Loyal Customers,264.99,1,745,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
6838317e5f5d8482a510f2a4ab5f23d4823fd93e517016411ffa5c5669943981,New Customers,265.00,1,551,Formula 1,Online Web,1,Single-Niche,Low Touch
b707e3aa9cb76574e9f9af9477995aaca2767dd7fbcab00a6f6e96cc066094b2,Champions,265.00,1,554,Formula 1,Other Channels,1,Single-Niche,Low Touch
354b511bf1d066a54174d5d86a349d36e85cd48fe2759c5fe787ebe103d26b57,Loyal Customers,265.99,2,661,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
e21fdf8942801de22d7065e964fa4e27b10436574c3c7a5984bc76dbeeec60df,New Customers,266.99,1,578,Tenis,Manual Admin,1,Single-Niche,Low Touch
c2378ed27a357657d4872bf8c31e9fdae40329d4dec83f592b048adf3075e694,New Customers,266.99,1,495,Game of Thrones,Online Web,2,Multi-Niche,Low Touch
b00a1e9f582350715ceb9ca16217230fc207c9f1b571008e7ab1b1474026633b,Loyal Customers,266.99,1,605,Francia,Other Channels,2,Multi-Niche,Low Touch
e09cb9c9672176ea60995d3d338e3400f55af2e5e6b8d2d6fd34860f3ba8528f,Champions,269.96,2,437,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
a0e874c76d0a88c5a8d4a08b0181801d4cd89c4b71ad2a37be70bf88535efdb2,Champions,269.97,1,302,Chelsea,Manual Admin,1,Single-Niche,Low Touch
4a00b4ce86f4aa216f51af6e8baf4ddb5d02fa93d6b278bb54e0d84fc6265e94,Champions,269.98,2,642,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
0010d57f1bf363f8b687040cd10db31eb8c7fb5ea8cf947001992730cf9bf81a,Potential Loyalist,269.98,1,654,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
613273e5cf56c7efdeb565857acc8445682f9cbc6598dbdf4b0e9aef46c16624,New Customers,269.98,1,629,Manchester United,Point of Sale,2,Multi-Niche,Low Touch
0b938338602f4f5d73e6fe4183f1b12a1e5877d8067ba36304c4642e7bfc6da4,Champions,269.98,2,601,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
b78cc266112a6f490dbe9b82e72f5e85df1b6765dd1e16df0603ee6f3ff53e8c,Champions,269.98,2,631,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
61094f65b0cd30c20d27f89267da1fe692f9ccddc165aaeb1cce8a5a4beff886,Champions,269.98,1,552,Tenis,Manual Admin,2,Multi-Niche,Low Touch
10e7848c48a8699bac10cfc0252a1e9de07c2279999ad5ea41b0d7317e4cfe58,Loyal Customers,269.98,1,653,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
c9a6edaffa22526d6c9c412a2a9906b60c3bd9689cec60500b8692fce502dcb7,Champions,269.98,1,607,Real Madrid,Online Web,2,Multi-Niche,Low Touch
426e22dfe4a1ced972bc5117706a481c14e0f2fec3bfb17ec4e3364f436a3193,New Customers,269.99,1,563,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
574d5d6630d5bf263b9b295f89b1ac0822eac62a1368b425cf506eae361b02e9,New Customers,269.99,1,570,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
b7c20d71b4b81be4eab0349de2b9aeb70d88072d8b1860f30b2add2ad09db490,New Customers,269.99,1,573,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
74826a8c69f1f474686fc3b8422e2f2662137e5752f796ca80fdbf936de09e5d,New Customers,269.99,1,566,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
1557d90787616c8eb8ce263443ffcc10ad9f7c23458b96de16822b27afe75c70,Loyal Customers,269.99,1,571,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
57ea4ff196830808e97267f5271c064f04826b1fb292bf47317f784db6329f56,Loyal Customers,270.00,1,566,Formula 1,Online Web,1,Single-Niche,Low Touch
172619b2abe65d6b65a360ab2555b6535637cb6b2e04b297252955d6b85817be,Loyal Customers,272.00,1,712,Oriente Petrolero,Online Web,2,Multi-Niche,Low Touch
d3f4ee9011024460d8c8df28bc04a6b5fbcab84453e175b5524fcf2c40a3a113,New Customers,273.97,1,633,Oriente Petrolero,Point of Sale,2,Multi-Niche,Low Touch
c403ea446bbd53bb5ac1f57fe4127f79a406d0bc8852c0f04916f7a6306a6146,Champions,274.00,2,382,Argentina,Online Web,1,Single-Niche,Low Touch
4c22b7dcb48d27e2e4938bc4c78722a7a6fcf0503451f4082b31a02ec64d28eb,Champions,274.00,2,455,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
f0f2cd4fc90752e9e3a642822bd672f98114c86453315b4710899ee50cbead00,Potential Loyalist,274.97,1,690,Manchester United,Manual Admin,2,Multi-Niche,Low Touch
5587f3a5971006e3bbf507373cece34dd7cc908fa7bb47323d80b2af54d8cfd8,Loyal Customers,274.98,1,801,PSG,Online Web,1,Single-Niche,Low Touch
8a61fcebb91eaa86c59a12a5ed8c95ea61a25457832c4abbbbbe93820d9fde09,Champions,274.98,1,592,Oriente Petrolero,Point of Sale,2,Multi-Niche,Low Touch
34103a9c860f5a2567c809ba392f28fdf067945178ffd5324b4dd62a6d66fe05,Potential Loyalist,274.99,1,761,Liverpool,Online Web,2,Multi-Niche,Low Touch
2ca18023c2052a7c50fbc2a98090c645eb628bf081280832e9292365d52b7985,New Customers,275.00,1,568,Apparel,Online Web,1,Single-Niche,Low Touch
280ec1e698bf34f53fa33846d518c8885c589d081a8a8947607ba468fc97adb0,Loyal Customers,276.00,1,926,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
4a0d93bd1c3814f09544a15f970d5160058f3872254967fe7d57c76c04fa8f97,Loyal Customers,276.99,1,486,Breaking Bad Universe,Online Web,2,Multi-Niche,Low Touch
f26e1d7350e88d6e0d293e6d688430906d5a24a7b4b5eaee58aacd8b6686b1ee,Potential Loyalist,277.98,1,706,Boca Juniors,Online Web,3,Multi-Niche,Low Touch
ad6183cd492fbed4bc1294b06897f849a0fe473fc7e6737cc3c6709652f77336,Loyal Customers,277.98,1,761,Oriente Petrolero,Manual Admin,2,Multi-Niche,Low Touch
fefcb8d99852766d5670f27de5e926d0904f6b93c7874aa5ca764225d02f819b,Loyal Customers,277.99,2,884,EDM,Online Web,2,Multi-Niche,Low Touch
48f6ca133b45466f63669575ad57532ee5b8216f61423a847af01c476950ead3,Lost,277.99,1,926,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
ae17fc2db6947a911ca0a0ca8753b99a30533038eda6f2c5c3bf8e0147807a61,Loyal Customers,279.96,2,763,Oriente Petrolero,Manual Admin,2,Multi-Niche,Low Touch
3fa857025c18ebd068bb20b379b1fa80722193988dbffac99ef59c1a01538c31,Champions,279.96,2,428,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
c308d11d107384e9af31456d37758fa42fbe3246552e6a1631e50c17b5263483,Loyal Customers,279.96,1,306,Juventus,Other Channels,3,Multi-Niche,Low Touch
c9535c8ad1d54c8a3acacdd59c84afa32dfbe462be007b891858ad223ea77566,Champions,279.96,2,480,Boca Juniors,Online Web,3,Multi-Niche,Low Touch
22bcb0b471c8f1827dc4f69763c2ae69642264e73fadabdadcec4af2e26bd67c,Champions,279.96,2,463,Daddy Yankee,Other Channels,1,Single-Niche,Low Touch
09e301b674f05341ee371df65d453b302b40afdf7a4d071dadabc2d27a946d27,Loyal Customers,279.96,2,801,Manchester United,Other Channels,2,Multi-Niche,Low Touch
17fe75059450ffebabf5396e7939af52e2b311bf2fce6b785e6f0f496591108d,Loyal Customers,279.96,1,698,Italia,Online Web,3,Multi-Niche,Low Touch
ba8f0a87a9ccf663bd097365bb6874a3bca01cd9d796bf7a48a1e1e582016d89,Lost,279.97,1,881,Alemania,Online Web,2,Multi-Niche,Low Touch
c1462649b1c9947bb07e9a05014b4fa5eb7ab6f83cf48c039ccc9c2d10e7f71f,New Customers,279.97,1,587,Formula 1,Online Web,1,Single-Niche,Low Touch
131d9e57ffbe7f3f344f64104455ce3f480e072a03cbddd77d6ce3168bbec2ca,Lost,279.97,1,929,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
447bda33504563211efea7839f367b258fa97bdfeed1e558993af447b93a268c,Potential Loyalist,279.97,1,667,Tenis,Manual Admin,1,Single-Niche,Low Touch
